text1	text2	label
深静脉血栓形成后综合征（左下肢）	失眠	0
右足瘢痕挛缩	瘢痕挛缩	1
血液透析导管相关性感染	手指开放性损伤	0
高血压，脑梗塞缺血，	右肺上叶恶性肿瘤	0
双肩颈部肿痛	躯干肿胀	1
右侧小脑异常低密度影	骨继发恶性肿瘤	0
巧克力囊肿切除守候治疗后	骨髓脂肪瘤	0
停经285周胎儿肺隔离症	胸腔积液	0
冠状动脉粥样硬化型心脏病心绞痛	弛缓性瘫痪[周围性瘫痪]	0
鼻咽恶性黑色素瘤治疗后	恶性黑色素瘤	1
右下肺肿块:肺癌	髋骨关节病	0
左肘疤痕挛缩伴功能受限	呕吐	0
左眼部挫伤	烟雾病[脑底异常血管网病]	0
肺炎在感染	肺炎	1
左耳外耳道疖肿耳廓疖肿	癌	0
Lutembacher综合征	肾恶性肿瘤	0
右股骨骨样骨瘤	癌	0
MR示胸4椎体水平脊髓后方异常信号影	糖尿病性自主神经病	0
右侧舌根部鳞状细胞癌伴颈部淋巴结转移术后（T2N1M0）	颈部淋巴结继发恶性肿瘤	1
双耳极重度感音性聋	乳头状囊腺瘤	0
缺钙，背部疼痛	嗜酸粒细胞增多	0
阴道残端鳞癌	甲状腺功能减退	0
低钠低氯血症	低钠血症	1
完全阴道纵隔	纵隔淋巴结继发恶性肿瘤	0
冠心病不稳定性心绞痛陈旧心梗	陈旧性心肌梗死	1
右肺中分化鳞癌术后 右肺转移？	右肺恶性肿瘤	1
双眼白塞氏病	白塞病[behcet病]	1
肺大细胞癌T4N3M0	多发烫伤	0
右侧眼眶撞伤	消化不良	0
冠心病-心功能Ⅰ级	高脂血症	0
宫颈II级	多指[趾]和并指[趾]畸形	0
腺泡状横纹肌肉瘤	副肿瘤综合征	0
"""右肺腺癌IV期疼痛,特发性肺间质纤维化,2型糖尿病 高血压病 甲状腺结节 胆囊结石伴胆囊炎,便秘"""	乳腺恶性肿瘤	0
上肢原位黑色素瘤	头晕	0
咽炎扁桃体炎支气管炎	贲门息肉	0
腹膜后高分化脂肪肉瘤	类癌瘤	0
左肾上腺皮质瘤术后	甲状腺良性肿瘤	0
"""左肾透明细胞癌术后,慢性肾功能不全"""	肾术后	1
""": 阴道伤口息肉术后脱痂恢复期,宫颈鳞状细胞癌IIA2期伴HPV33型感染术后第二次化疗后,骨髓抑制,轻度贫血 ,阴道顶端恢复期,绝经综合征 ,阴道顶端肉芽增生"""	乳腺导管扩张症	0
慢性肾脏病2期肾病综合征膜性肾病Ⅰ期	癌	0
息肉切除组织123均为绒毛-管状腺瘤	管状绒毛状腺瘤	1
喉咽癌化疗后	脑梗死	0
胃癌T4N2M0III期	咳嗽	0
痤疮样疹激素依赖性＋脂溢性	激素依赖性皮炎	1
脊柱轻度退变双膝轻度退变	低置胎盘	0
食管和贲门恶性肿瘤	贲门恶性肿瘤	1
气管造口状态(气管切开术后)	气管造口状态	1
脐尿管瘘并感染	先天性脐尿管瘘	1
神经瘫	瘫痪	1
"""腰重度疼痛,椎体多发骨破坏,左肺上叶肺癌？,肝转移"""	肝继发恶性肿瘤	1
痔(出血)	出血	1
右距骨及第5趾骨基底部撕脱性骨折	指骨骨折	1
高空坠落伤1周右腕骨折左肩胛骨骨折头外伤左面部外伤	面部损伤	1
食管胃静脉曲张	肉芽肿	0
支气管扩张;慢性阻塞性肺疾病;过敏性鼻炎(变应性鼻炎)	卵巢囊肿	0
腹盆腔巨大包快	尖锐湿疣	0
先天性神经性肌强直	咳嗽	0
双眼渗出液视网膜神经上皮脱离	渗出性视网膜脱离	1
咳嗽（肺气不宣）	咳嗽	1
冠心病不稳定性心绞痛，支架植入术后	不稳定性心绞痛	1
胸膜转移癌	胸膜继发恶性肿瘤	1
左侧股骨外踝前壁内踝后壁撕脱性骨折	股骨骨折	1
宫颈鳞癌IIA2期化疗后	脑炎后综合征	0
颈部粉瘤感染	颈部皮脂腺囊肿	1
慢性支气管炎行动不便	慢性支气管炎	1
1.肝癌综合治疗后复发； 2.慢性乙肝	胃窦恶性肿瘤	0
直肠下段中分化腺癌放化疗	腺癌	1
副脾8低白蛋白血症	先天性副脾	1
右肺上叶小细胞癌维持性化学治疗	小细胞癌	1
"""胰腺癌术后复发,疼痛,胰腺外分泌功能不足,梗阻性黄疸,消化道梗阻,危重病人长期不能进食"""	恶性肿瘤复发	1
哮喘，植物神经功能紊乱	慢性肝炎	0
特指手术后状态(左腋窝术后改变、左胸壁术后积液)	其他特指的手术后状态	1
瘙痒症;盘状红斑狼疮;	放射性损害	0
脑白质缺血性改变右侧基底节区梗塞灶	先天性足副舟骨	0
双乳纤维囊性乳腺病合并导管内乳头状瘤	乳腺良性肿瘤	1
食管蕈伞型中分化鳞状细胞癌	食管恶性肿瘤	1
浮肿体液代谢不调月经不调	失眠	0
急性淋巴细胞病缓解骨髓象	脂肪肝	0
肾小球肾炎丙肝携带高血压肝损害	卵巢恶性肿瘤	0
"""左上肺占位,肺癌"""	左肺上叶恶性肿瘤	1
脑A硬化消化障碍	心房颤动[心房纤颤]	0
泌尿系感染左肾肿大_多囊肾?	管状腺瘤	0
1.冠心病，陈旧前壁心梗，PTCA+支架术后；2.高血压病2级（极高危）；3.高脂血症。	冠状动脉粥样硬化性心脏病	1
基底动脉脑梗死心源性	脑梗死	1
眼睑出血点待查	出血斑点	1
右乳多发纤维腺瘤	纤维腺瘤	1
左眼人工晶体眼左眼晶体皮质残留	阴道纵隔	0
胰腺中分化腺癌IV期	颈部周围神经和自主神经良性肿瘤	0
右足第4跖骨右足跟骨及舟骨撕脱性骨折	足舟骨骨折	1
"""食管癌抗过敏,胃镜检查预防出血,抗过敏化疗肝损伤,化疗预处理,水肿利尿,化疗呕吐,反流性食道炎伴溃疡"""	反流性食管炎	1
急性B淋巴细胞型白血病(PH+)	B细胞急性淋巴细胞白血病	1
鳞状上皮化生伴CINⅠCINⅡ累及腺体	宫颈上皮瘤样病变[CIN]II级	1
胸椎脊柱旁占位	脊柱占位	1
右手掌烫伤	化学治疗	0
"""非霍奇金淋巴瘤，NK/T细胞淋巴瘤,侵及左鼻腔及副鼻窦,鼻咽镜检查活检，局麻预防出血,化疗后骨髓抑制，白细胞减低,关节痛"""	言语困难	0
右手不自主运动周围神经病后	胎死宫内	0
原发性肝癌化疗	癌	1
多脏器功能不全肝肾肌酶凝血	多脏器功能障碍综合征[MODS]	1
左室心肌细胞呈弥漫性肥大改变部分变性	心肌变性	1
右股骨近端动脉瘤样骨囊肿	动脉瘤性骨囊肿	1
(左侧上颌窦）炎性息肉	炎性息肉	1
溃疡性中分化腺癌	甲状腺术后	0
预防乙肝	其他特指的预防措施	1
急性胰腺炎性脊髓病可能性大	人工晶体植入状态	0
左心室心肌先天性发育不良	食欲缺乏	0
右卵巢卵泡膜纤维瘤	卵巢良性肿瘤	1
右侧臀部胚胎性横纹肌肉瘤术后复发	恶性肿瘤复发	1
背部擦伤	下肢疼痛	0
足趾关节肿痛	关节痛	1
左膝关节腘窝囊肿	肾囊肿	0
皮炎腰腿痛	下肢疼痛	1
面部粟粒疹尿布疹	尿布性皮炎	1
特发性斑疹毛细血管扩张	皮疹	1
胃炎、胃息肉？	外耳道疖	0
"""食管鳞癌术后,高血压,白细胞低下,放疗呕吐、食欲下降,成人不能进食,咳嗽、痰不易咳出"""	三叉神经炎	0
胃病	管状腺瘤	0
左小腿及左足广泛皮肤软组织剥脱伴缺损	足部软组织撕脱伤	1
烧、烫伤(急)	乳腺纤维瘤	0
"""化疗呕吐失眠,小细胞肺癌化疗脑转移癌,白细胞减少抗凝,行动不便便秘高血压,行动不便过敏肝功能异常,反流性食道炎伴溃疡便秘,重度疼痛抗过敏水肿利尿"""	上腔静脉阻塞综合征	0
右顶部良性脑膜瘤	先天性盘状半月板	0
双肺间质性改变不除外间质纤维化请结合病史	腺瘤	0
"""横结肠癌 肠道出血 缺铁性贫血,叶酸缺乏,乙型肝炎"""	脑术后	0
右手环指近节指骨基底桡侧骨裂无移位	指骨近节骨折	1
强直性脊柱炎并胸腰椎后凸畸形	腰椎后凸	1
左侧腹直肌拉伤	扩张性心肌病[充血性心肌病]	0
粟粒疹	痱子	1
双股骨及双胫腓骨多发骨软骨瘤	慢性鼻窦炎	0
右上肺继发性支扩复诊继发性肺纤维化	肺纤维化	1
十二指肠壶腹癌IV期	胃窦恶性肿瘤	0
"""前列腺癌根治性切除术后,前列腺癌生化复发 局部放疗"""	恶性肿瘤放疗	1
肝癌伴肝内转移	头晕	0
椎基底A供血不足胃黏膜撕裂症	妊娠状态	0
双肺间质改变左上肺斑片影可疑	肺部阴影	1
右肩袖巨大缺损右肱骨头部分坏死取药	癌	0
双下肢右足拇指电灼伤	"""电流引起烧伤"	1
双乳纤维腺瘤合并纤维囊性乳腺病	痔	0
"""胆囊切除术后,胆管结石,胆管炎,骨关节炎,行动不便"""	骨关节病	1
先天性面部不对称待查	癌	0
1胸水原因待查2下肢浮肿原因待查	胸腔积液	1
宫颈节育器下移伴嵌顿	避孕环移位	1
胎盘植入胎盘组织广泛退变坏死伴钙盐沉积	低血糖症	0
肺恶性肿瘤;冠状动脉供血不足;高脂血症;肝肾阴虚	癌肉瘤	0
右肱二头肌损伤	肱二头肌肌肉和肌腱损伤	1
右侧顶枕区病变脱髓鞘脑缺血	食管良性肿瘤	0
颏瘘下颌前牙根尖病变	牙源性面部皮肤瘘管	1
宫内感染败血症	其他烫伤	0
情绪障碍脑白质脱髓鞘	心境[情感]障碍	1
腭部鳞状细胞癌	子宫颈恶性肿瘤	0
骶裂	膝骨关节病	0
盆腔继发癌	"""颅骨和头诊断性影像检查的异常所见,不可归类在他处者"""	0
胰腺尾部CA化疗后	胰尾恶性肿瘤	1
急性胆囊炎胆囊结石急性胃炎	胆囊结石	1
翼状胬肉(术后)	翼状胬肉	1
自身免疫性甲状腺病亚甲减期	甲状腺功能减退	1
右肾重度萎缩功能严重不全	慢性肾功能不全	1
心律不齐房颤	心房颤动[心房纤颤]	1
右乳头糜烂待查1右乳pagtes病	乳房佩吉特病	1
双侧乳腺增生伴双乳囊肿	乳腺增生	1
"""食管癌术后pT3N1 放化疗 白细胞低下,恶心呕吐,血小板低,放射性食管炎,疼痛"""	白细胞减少	1
胃功能异常AFP升高	胃肠功能紊乱	1
糖尿病性肾病CKD4期	"""糖尿病性肾病"	1
精神运动发育迟缓遗传代谢性病	未特指的精神发育迟缓	1
左髌骨骨折术后	妊娠合并慢性高血压	0
表皮肿物感染	肺继发恶性肿瘤	0
双侧颈动脉多发粥样硬斑形成	胼胝体发育不全	0
右肺癌化放疗后	化学治疗	1
乳癌免疫力低下	癌	1
乙状结肠中分化腺癌术后中医治疗	乙状结肠恶性肿瘤	1
右腘窝软组织伤	"""下肢未特指的损伤,水平未特指"""	1
双侧输卵管伞端阻塞伴输卵管扩张积液	输卵管梗阻	1
意识不清待诊	意识障碍	1
左左鼻腔新生物息肉右右鼻腔新生物息肉	输尿管结石	0
心功能Ⅲ级2卵圆孔未闭	卵圆孔未闭	1
妊娠期糖尿病G4P1孕39+4周待产LOA	妊娠期糖尿病	1
右膝关节外侧盘状盘状半月板伴Ⅲ°撕裂	高血压	0
腺泡状横纹肌肉瘤	横纹肌肉瘤	1
"""上呼吸道感染口腔溃疡,行动不便,关节痛,反酸痛风,冠心病预防血栓,高血压"""	B细胞急性淋巴细胞白血病	0
肺气肿并肺大泡形成	手部烫伤	0
"""前列腺癌,双腹股沟淋巴结转移"""	腹股沟淋巴结继发恶性肿瘤	1
左中指及环指皮肤缺失伴坏死	交感神经反射性营养不良	0
肺动脉收缩压中度增高心功能Ⅲ-Ⅳ级	心功能IV级(NYHA分级)	1
维生素不足消化功能紊乱	胃肠功能紊乱	1
"""慢性气管炎,高血压,冠心病,重度骨关节病,失眠,行动不便,"""	慢性气管炎	1
颌下腺腺泡轻度扩张符合涎石症	乳腺囊肿	0
肺癌(骨转移)	骨继发恶性肿瘤	1
右上肢皮下多发硬结灶性质待定	皮肤硬结	1
右侧后腹膜神经母细胞瘤化疗后	腹膜恶性肿瘤	1
脊髓松解后大小便失禁	面部占位	0
宫颈中分化内膜样腺癌Ib1期	鼻咽恶性肿瘤	0
右肾盂输尿管扩张积水	肾盂扩张	1
卵巢癌 第七次化疗后	癌	1
紫外线灼伤躯干	"躯干未特指的损伤,水平未特指"""	1
食管胃结合部低分化腺癌，放疗后	腺癌	1
左拇趾及左足背缺血坏死	下肢皮肤坏死	1
(十二指肠壶腹部癌)	法特壶腹恶性肿瘤	1
糖尿病(企业慢病)	糖尿病	1
附件内膜异位症	人类免疫缺陷病毒阳性[HIV阳性]	0
盲肠升结肠横结肠管状腺瘤	淋巴瘤	0
联合性免疫缺乏症	先天性肺隔离症	0
高血脂，脂肪肝，肝酶异常	膀胱未特指的疾患	0
舌部麻木原因待查躯体形式障碍可能性大	膝骨关节病	0
无骨折脱位型颈脊髓损伤伴四肢全瘫	颈部脊髓损伤	1
胸憋浮肿下肢静脉功能异常	肺部感染	0
肺源性心脏病失代偿期	肺源性心脏病	1
肝弥漫性病变原因待查免疫性肝病可能性大	未特指的肝病	1
1语言发育落后2智力发育落后	先天性巨结肠	0
回盲部肠外肿瘤	瘙痒症	0
上颌前牙釉质发育不全	釉质发育不全	1
宫颈腺癌，低分化	淋巴细胞增殖性疾病	0
房间隔膨出卵园孔未闭	高血压	0
肠梗阻-便秘？	便秘	1
孕31周、妊娠糖尿病？	妊娠合并糖尿病	1
左股骨干骨折术后内固定物取出术后	骨折术后	1
右拇短伸肌腱断裂	完全性右束支传导阻滞	0
腔静脉癌栓	肿瘤栓子	1
右足骨关节炎	骨关节病	1
恶性肿瘤自体造血干细胞移植治疗	纵隔气肿	0
中-重度肺动脉高压	食欲不振	0
大便习惯性质改变待查肠镜检查	大便习惯改变	1
大便异常其他的痔疮	其他大便异常	1
左侧距骨及跟骨撕脱性骨折	胰腺肿物	0
胃疼病全麻胃肠镜检查丙泊酚不耐受	胃痛	1
直肠癌新辅助化疗后	直肠恶性肿瘤	1
右肾血管平滑肌脂肪瘤	腰椎压缩性骨折	0
右颈部纤维脂肪病	颈部良性肿瘤	1
胃低分化腺癌	腺癌	1
右侧髌骨骨折术后	血小板减少	0
痹证寒湿痹阻证西医诊断1腰椎间盘膨出症	腰椎间盘移位	1
双肺纹理增粗左下肺纤维索条病变	肺诊断性影像异常	1
指甲破损并脱位	鳃裂瘘	0
病毒性肝炎慢性丙型	恶性黑色素瘤	0
颞骨发育畸形	锁骨颅骨发育不全	1
右乳腺癌中医治疗	鳞状细胞癌	0
左前降支中段心肌桥伴轻度狭窄	子宫内膜恶性肿瘤	0
带状疱疹？虫咬性皮炎？	带状疱疹	1
急性脑梗死右侧额叶顶叶颞叶梗死	脑梗死	1
右大腿滑膜肉瘤	癌	0
额骨小骨瘤	食管恶性肿瘤	0
右足跟陈旧骨折伴骨质疏松	骨质疏松	1
活检病理横结肠管状腺瘤I级	管状腺瘤	1
胃癌?胃镜检查，预防出血	肝功能异常	0
混合痣	痣	1
右中环指末节挤压离断伤	肺错构瘤	0
左侧眉弓软组织挫裂伤	肝恶性肿瘤	0
"""横结肠癌 肠道出血 缺铁性贫血,叶酸缺乏,乙型肝炎"""	脑膜炎恢复期	0
感染性疾病脑梗后低血糖	脑梗死	1
霍奇金淋巴结结节硬化型化疗后IIB	妊娠合并血小板减少	0
食管高分化鳞形细胞癌	维生素缺乏	0
肝肾囊肿	肝囊肿	1
宫颈癌术后化疗后复查	直肠术后	0
白内障人工晶体置换术后	白内障	1
右肺癌术后 双肺多发转移 脑转移	肺术后	1
双侧乳腺增生伴双乳囊肿	乳腺囊肿	1
电弧烧伤双手	食管胸中段恶性肿瘤	0
水肿蛋白尿待查	蛋白尿	1
宫颈癌术后、下腹痛	失眠	0
右输尿管上段结石并积水	主动脉瓣关闭不全	0
无精症双侧精囊缺如	脱髓鞘性脑病	0
"""宫颈癌放疗后,双肺多发结节 转移？ 骨转移T6压缩骨折,癌性疼痛,反流性食道炎,功能性便秘,躁郁症,风湿性关节炎,带状疱疹后神经痛"""	恶性肿瘤介入治疗	0
左侧膝关节放疗后	放射治疗	1
高血压冠心病支气管炎	冠状动脉粥样硬化性心脏病	1
前次手术后子宫瘢痕	右肺恶性肿瘤	0
右上唇基底细胞癌	基底细胞癌	1
第1-2腰椎骨折	神经断裂	0
头痛;急性胃黏膜病变	头痛	1
阴茎根部Bowen氏病	慢性支气管炎	0
绝经期女性严重骨质疏松伴骨痛	骨痛	1
头痛/过敏性鼻炎	过敏性鼻炎[变应性鼻炎]	1
右乳纤维性瘤	乳腺良性肿瘤	1
鼻咽癌综合治疗后	鼻咽恶性肿瘤	1
偏执观念	偏执性精神障碍	1
右侧卵巢囊肿术后	肾病综合征	0
"""右肺下叶低分化癌骨转移 淋巴结转移 IV期,双肺多发小结节性质待查"""	淋巴结继发恶性肿瘤	1
创伤后应激障碍＋器质性脑病	创伤后应激障碍	1
头面部背部软组织挫裂伤	头皮挫伤	1
血小板减少性紫癜	广泛转移性肿瘤	0
乙型肝炎表面抗原携带者	粘液腺癌	0
脑血流减慢T波改变	心电图异常	1
甲状腺乳头状微小癌术后	甲状腺术后	1
右隐睾包茎	恶性肿瘤放疗	0
卵巢良性肿物	卵巢肿物	1
食道小细胞癌	小细胞癌	1
急性轻型胆源性胰腺炎	妊娠状态	0
双侧乳腺增生并结节形成	乳腺恶性肿瘤	0
中重度主动脉反流	慢性阻塞性肺疾病急性加重	0
左内踝关节囊肿	踝关节囊肿	1
结肠腺癌	结肠恶性肿瘤	1
双侧颈动脉内中膜改变伴粥样斑块形成	玻璃割伤	0
慢性淤血性脾肿大伴局部梗死	脾梗死	1
双肩跌伤	肩部损伤	1
苍白球钙化	癌	0
T细胞淋巴组织增殖性疾病1级增生性	淋巴细胞增殖性疾病	1
右髋关节骨折脱位	妊娠状态	0
第4胸椎血管瘤	多脏器功能障碍综合征[MODS]	0
直肠癌5cm，术前放疗	癌	1
功能性肠紊乱	高同型半胱氨酸血症	0
肝脏粘液性囊性肿瘤	脊柱结核	0
扩张型心脏病酒精性心脏病可能性大	肝恶性肿瘤	0
胃底胃体癌综合治疗后	胃底及胃体恶性肿瘤	1
左侧脑室脑膜瘤，WHO I级，皮细胞型。	脑室脑膜瘤	1
乙状结肠癌肝转移姑息术后腹腔淋巴结转移综合治疗后	颈椎不稳定	0
胫骨骨样骨瘤	胫骨良性肿瘤	1
房室结双径路+AVNRT射频消融术后手术名称：房室结双径路+AVNRT射频消融术	腰椎病	0
右足针刺感腰椎间盘病变	大肠息肉	0
双肾输尿管梗阻性病变	梗阻性肾病	1
单睾症	单侧睾丸缺如	1
肝肝细胞异型增生胆管增生	淋巴结继发恶性肿瘤	0
烧伤后颈部瘢痕挛缩畸形	盆腔恶性肿瘤	0
造瘘口黏膜分离	人工造口状态	1
短暂性脑缺血椎基底动脉系统TIA发作	下肢烫伤	0
桡骨骨折术后	骨折术后	1
用凳子拳头打伤头面肩背部及四肢	宫颈上皮瘤样病变[CIN]II级	0
右腘窝疤痕挛缩	卵巢良性肿瘤	0
急性坏疽性阑尾炎并周围脓肿	腰椎压缩性骨折	0
双下肢犬伤	被狗咬伤	1
右肺低分化鳞状细胞癌	右肺恶性肿瘤	1
全身多处犬咬伤术后	被狗咬伤	1
右侧肾盂癌根治术	肾盂恶性肿瘤	1
肝内外胆管结石伴慢性胆管炎	腰椎压缩性骨折	0
RH母儿血型不合宫内溶血	糖尿病性低血糖症	0
腰骶部软组织劳损	纤维腺瘤	0
鼻窦部乳头状瘤	支气管炎	0
右肘关节肱骨滑车撕脱性骨折	肱骨滑车骨折	1
低锌低铁	肝功能异常	0
肛周湿疣术后	肛门生殖器疣	1
急性B淋巴细胞白血病L2型（标危 CR）化疗	急性淋巴细胞白血病L2型	1
双侧乳腺纤维腺瘤	冠状动脉粥样硬化性心脏病	0
颈45不稳伴退变	颈椎退行性病变	1
多发骨质破坏原因代谢性骨病氟骨病肿瘤	结肠肿物	0
颅内多发大动脉重度狭窄双侧椎动脉基底动脉	胸闷	0
左足第一足趾远节趾骨撕脱性骨折伴脱位	趾骨骨折	1
慢性鼻窦炎伴息肉	鼻息肉	1
"""非霍奇金淋巴瘤 放化疗,胃淋巴瘤,上呼吸道感染,既往乙肝感染,白细胞低下,疼痛,口腔炎"""	掌骨骨折	0
